status_id,permalink,post_type,video_repost_sharetext,created_time,date,sponsored,video_meme,series,category,format,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1521947591439011,https://www.facebook.com/1405630409737397_1521947591439011,video,"""¿Y el novio?""",3/12/2015 11:00,3/12/2015,0,1,Video Memes,Sex & Relationships,Regular,0,1,0,,,
1405630409737397_1673499782950457,https://www.facebook.com/1405630409737397_1673499782950457,video,"""Act cool Tyson"".",9/11/2016 7:00,9/11/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1662370150730087,https://www.facebook.com/1405630409737397_1662370150730087,video,"""All of this for some beans."" :joy:",18/10/2016 20:00,18/10/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1621451644821938,https://www.facebook.com/1405630409737397_1621451644821938,video,"""Andale con ganas""",19/07/2016 7:00,19/07/2016,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1543267305973706,https://www.facebook.com/1405630409737397_1543267305973706,video,"""Are you supposed to sweat?""",20/01/2016 18:00,20/01/2016,0,0,NA,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1748400225460412,https://www.facebook.com/1405630409737397_1748400225460412,video,"""Before I was a child I was considered a troublemaker.""",4/04/2017 16:00,4/04/2017,0,0,NA,Identities,Square,1,1,0,0,1,0
1405630409737397_1764711150495986,https://www.facebook.com/1405630409737397_1764711150495986,video,"""Before I was a child I was considered a troublemaker.""",3/05/2017 20:00,3/05/2017,0,0,NA,Identities,Square,1,0,1,1,1,29
1405630409737397_1787629744870793,https://www.facebook.com/1405630409737397_1787629744870793,video,"""Belt buckle con Alacran Compadre!"" (Check out the new special on Netflix!)",19/06/2017 11:00,19/06/2017,0,0,Bad Hombres Share,Latino Culture,Square,0,1,0,,,
1405630409737397_1617699135197189,https://www.facebook.com/1405630409737397_1617699135197189,video,"""Caballo Dorado"" Pokémon style.",10/07/2016 7:00,10/07/2016,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1667051393595296,https://www.facebook.com/1405630409737397_1667051393595296,video,"""Calladita te ves mas bonita.""",27/10/2016 20:00,27/10/2016,0,0,NA,Latino Culture,Square,0,1,0,,,
1405630409737397_1582635908703512,https://www.facebook.com/1405630409737397_1582635908703512,video,"""Chiquilla, te quiero.""",19/04/2016 11:00,19/04/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1624771064489996,https://www.facebook.com/1405630409737397_1624771064489996,video,"""Conceal, don't feel, don't let them know""",26/07/2016 7:00,26/07/2016,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1522347311399039,https://www.facebook.com/1405630409737397_1522347311399039,video,"""Congratulations, you think you're more Mexican than I am."" #WeAreAmerica",3/12/2015 18:00,3/12/2015,0,0,WeAreAmerica,News & Issues,Regular,0,1,0,,,
1405630409737397_1661887310778371,https://www.facebook.com/1405630409737397_1661887310778371,video,"""DON'T VOTE FOR TRUMP"" –  Camila Cabello",19/10/2016 14:00,19/10/2016,0,0,Voting,Citizenship & Politics,Square,0,1,0,,,
1405630409737397_1820150501618717,https://www.facebook.com/1405630409737397_1820150501618717,video,"""Eat the baby."" 
""Truck & Trailer.""
Cholos break down Roller Derby terms for you.
Watch more Cholos here: http://bit.ly/2w11ZK6",22/08/2017 13:00,22/08/2017,0,0,Cholos Try,Sports,Regular,0,1,0,,,
1405630409737397_1520703511563419,https://www.facebook.com/1405630409737397_1520703511563419,video,"""I can't eat that...you gave me tripe!""",30/11/2015 18:00,30/11/2015,0,0,NA,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1754355801531521,https://www.facebook.com/1405630409737397_1754355801531521,video,"""I do think my stuff maybe is more kinky sometimes because maybe I do feel this oppression in Mexico in general, and when I grew up.""",13/04/2017 16:00,13/04/2017,0,0,NA,Beauty & Fashion,Regular,0,1,0,,,
1405630409737397_1768320560135045,https://www.facebook.com/1405630409737397_1768320560135045,video,"""I don't care three cucumbers!""",11/05/2017 11:00,11/05/2017,0,0,NA,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1778961899070911,https://www.facebook.com/1405630409737397_1778961899070911,video,"""I don't care three cucumbers!""",4/06/2017 20:00,4/06/2017,0,0,NA,Latino Culture,Square,1,0,1,1,1,24
1405630409737397_1521202114846892,https://www.facebook.com/1405630409737397_1521202114846892,video,"""I have huevos...but I don't have rancheros.""",1/12/2015 18:00,1/12/2015,0,0,Sketch,Sex & Relationships,Regular,0,1,0,,,
1405630409737397_1751023125198122,https://www.facebook.com/1405630409737397_1751023125198122,video,"""I have parts of worlds in me"" (special thanks Write About Now)",8/04/2017 16:00,8/04/2017,0,0,NA,Identities,Square,0,1,0,,,
1405630409737397_1764726560494445,https://www.facebook.com/1405630409737397_1764726560494445,video,"""I haven't pooped in two days.""",3/05/2017 16:04,3/05/2017,0,0,Bad Hombres Share,Food & Beverages,Square,0,1,0,,,
1405630409737397_1750516371915464,https://www.facebook.com/1405630409737397_1750516371915464,video,"""I knew when I was getting tattooed that my family might not like it.""",7/04/2017 11:00,7/04/2017,0,0,NA,Identities,Square,1,1,0,0,1,0
1405630409737397_1765716043728830,https://www.facebook.com/1405630409737397_1765716043728830,video,"""I knew when I was getting tattooed that my family might not like it.""",6/05/2017 20:00,6/05/2017,0,0,NA,Identities,Square,1,0,1,1,1,29
1405630409737397_1806387339661700,https://www.facebook.com/1405630409737397_1806387339661700,video,"""I wanna do the boss, he's so hot.""",26/07/2017 16:00,26/07/2017,0,0,Mean Comments,Other,Square,0,1,0,,,
1405630409737397_1601304606836642,https://www.facebook.com/1405630409737397_1601304606836642,video,"""If I got beef with you, I'm gonna come talk to you.""",30/05/2016 16:00,30/05/2016,0,0,Chola Wisdom,Family & Friends,Regular,0,1,0,,,
1405630409737397_1767187210248380,https://www.facebook.com/1405630409737397_1767187210248380,video,"""If you're a young Latinx and you're afraid to come out, if you're afraid to live: it is okay to be who you are. Truly love yourself."" <3",8/05/2017 20:03,8/05/2017,0,0,Fierce Share,Identities,Regular,0,1,0,,,
1405630409737397_1684525121847923,https://www.facebook.com/1405630409737397_1684525121847923,video,"""I'm like Walt Disney, but for bodegas""",6/12/2016 11:00,6/12/2016,0,0,NA,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1746726202294481,https://www.facebook.com/1405630409737397_1746726202294481,video,"""Including more people doesn't erase your identity.""",2/04/2017 11:00,2/04/2017,0,0,the Kat Call,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1763637667270001,https://www.facebook.com/1405630409737397_1763637667270001,video,"""Including more people doesn't erase your identity.""",2/05/2017 20:00,2/05/2017,0,0,the Kat Call,Latino Culture,Square,1,0,1,1,1,30
1405630409737397_1656728124627623,https://www.facebook.com/wearemitu/videos/1656728124627623/,video,"""It was never an empty threat...""",6/10/2016 16:00,6/10/2016,0,1,Video Memes,Other,Square,1,1,0,0,1,0
1405630409737397_1681878128779289,https://www.facebook.com/1405630409737397_1681878128779289,video,"""It was never an empty threat...""",28/11/2016 20:00,28/11/2016,0,1,Video Memes,Other,Square,1,0,1,1,1,53
1405630409737397_1792275847739516,https://www.facebook.com/1405630409737397_1792275847739516,video,"""Just like men, women get caught up in the school to prison pipeline.""",28/06/2017 11:00,28/06/2017,0,0,NA,Identities,Square,1,1,0,0,1,0
1405630409737397_1807393382894429,https://www.facebook.com/1405630409737397_1807393382894429,video,"""Just like men, women get caught up in the school to prison pipeline.""",28/07/2017 20:00,28/07/2017,0,0,NA,Identities,Square,1,0,1,1,1,30
1405630409737397_1733559616944473,https://www.facebook.com/1405630409737397_1733559616944473,video,"""La Abuela looks hot af.""",6/03/2017 16:02,6/03/2017,0,0,Abuela,Other,Regular,1,1,0,0,2,0
1405630409737397_1749694001997701,https://www.facebook.com/1405630409737397_1749694001997701,video,"""La Abuela looks hot af.""",6/04/2017 20:00,6/04/2017,0,0,Abuela,Other,Regular,1,0,1,1,2,31
1405630409737397_1793568417610259,https://www.facebook.com/1405630409737397_1793568417610259,video,"""La Abuela looks hot af.""",3/07/2017 7:00,3/07/2017,0,0,Abuela,Other,Regular,1,0,1,2,2,88
1405630409737397_1730825080551260,https://www.facebook.com/1405630409737397_1730825080551260,video,"""Latin America is not just MEXICO"" (feat. Carlos Andrés Gómez)",28/02/2017 16:00,28/02/2017,0,0,NA,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1748600042107097,https://www.facebook.com/1405630409737397_1748600042107097,video,"""Latin America is not just MEXICO"" (feat. Carlos Andrés Gómez)",4/04/2017 7:00,4/04/2017,0,0,NA,Latino Culture,Square,1,0,1,1,1,35
1405630409737397_1761373504163084,https://www.facebook.com/1405630409737397_1761373504163084,video,"""Me llamo Fulana de Tal""",27/04/2017 7:00,27/04/2017,0,0,NA,Latino Culture,Square,0,1,0,,,
1405630409737397_1774686186165149,https://www.facebook.com/1405630409737397_1774686186165149,video,"""Me llamo Fulana de Tal.""",25/05/2017 7:00,25/05/2017,0,0,Jenny,Latino Culture,Square,0,1,0,,,
1405630409737397_1738869319746836,https://www.facebook.com/1405630409737397_1738869319746836,video,"""More lost than a fart in a jacuzzi""-Venezuelans",18/03/2017 16:00,18/03/2017,0,0,NA,Latino Culture,Square,1,1,0,0,2,0
1405630409737397_1755299091437192,https://www.facebook.com/1405630409737397_1755299091437192,video,"""More lost than a fart in a jacuzzi""-Venezuelans",17/04/2017 20:00,17/04/2017,0,0,NA,Latino Culture,Square,1,0,1,1,2,30
1405630409737397_1770949169872184,https://www.facebook.com/1405630409737397_1770949169872184,video,"""More lost than a fart in a jacuzzi""-Venezuelans",17/05/2017 20:00,17/05/2017,0,0,NA,Latino Culture,Square,1,0,1,2,2,30
1405630409737397_1753647858268982,https://www.facebook.com/1405630409737397_1753647858268982,video,"""My friends and their family, they're very scared to go out in public.""",12/04/2017 11:00,12/04/2017,0,0,NA,Identities,Square,0,1,0,,,
1405630409737397_1746828982284203,https://www.facebook.com/1405630409737397_1746828982284203,video,"""Never settle for less than what you're worth.""",3/04/2017 16:00,3/04/2017,0,1,Video Memes,Family & Friends,Square,1,1,0,0,2,0
1405630409737397_1764207300546371,https://www.facebook.com/1405630409737397_1764207300546371,video,"""Never settle for less than what you're worth.""",3/05/2017 7:00,3/05/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,1,2,30
1405630409737397_1786284311672003,https://www.facebook.com/1405630409737397_1786284311672003,video,"""Never settle for less than what you're worth.""",19/06/2017 7:00,19/06/2017,0,1,Video Memes,Family & Friends,Square,1,0,1,2,2,47
1405630409737397_1640046266295809,https://www.facebook.com/1405630409737397_1640046266295809,video,"""No disrespect but I'm staring at your balls"". ... Watch it here bit.ly/2bDzU1y",30/08/2016 11:00,30/08/2016,1,0,Cholas Try,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1688928454740923,https://www.facebook.com/1405630409737397_1688928454740923,video,"""No disrespect but I'm staring at your balls"". ... Watch it here bit.ly/2bDzU1y",9/12/2016 11:00,9/12/2016,0,0,Cholas Try,Latino Culture,Square,1,0,1,1,1,101
1405630409737397_1757689114531523,https://www.facebook.com/1405630409737397_1757689114531523,video,"""President Trump is my commander-in-chief and I have to follow his orders.""",20/04/2017 11:00,20/04/2017,0,0,NA,Identities,Square,1,1,0,0,1,0
1405630409737397_1772276543072780,https://www.facebook.com/1405630409737397_1772276543072780,video,"""President Trump is my commander-in-chief and I have to follow his orders.""",21/05/2017 7:00,21/05/2017,0,0,NA,Identities,Square,1,0,1,1,1,31
1405630409737397_1643881599245609,https://www.facebook.com/1405630409737397_1643881599245609,video,"""Say it, don't smell it""",7/09/2016 16:00,7/09/2016,0,0,Sketch,Sex & Relationships,Square,0,1,0,,,
1405630409737397_1743205042646597,https://www.facebook.com/1405630409737397_1743205042646597,video,"""She tried to be slick.""",24/03/2017 11:00,24/03/2017,0,1,Video Memes,Other,Square,1,1,0,0,1,0
1405630409737397_1758803257753442,https://www.facebook.com/1405630409737397_1758803257753442,video,"""She tried to be slick.""",24/04/2017 7:00,24/04/2017,0,1,Video Memes,Other,Square,1,0,1,1,1,31
1405630409737397_1695705667396535,https://www.facebook.com/1405630409737397_1695705667396535,video,"""Shut up and take my money.""",22/12/2016 7:00,22/12/2016,0,1,Video Memes,Identities,Square,0,1,0,,,
1405630409737397_1511155819184855,https://www.facebook.com/1405630409737397_1511155819184855,video,"""Superfood? Get this sh*t out of my super face!"" #CholosTry",7/11/2015 18:29,7/11/2015,0,0,Cholos Try,Food & Beverages,Regular,0,1,0,,,
1405630409737397_1643576912609411,https://www.facebook.com/1405630409737397_1643576912609411,video,"""Tamales? Is that in the Men's Department?""",6/09/2016 16:00,6/09/2016,0,0,NA,Other,Regular,0,1,0,,,
1405630409737397_1753215431645558,https://www.facebook.com/1405630409737397_1753215431645558,video,"""Te pareces a la puerca de Juan Bobo!""",11/04/2017 16:07,11/04/2017,0,0,NA,Latino Culture,Square,0,1,0,,,
1405630409737397_1634815840152185,https://www.facebook.com/1405630409737397_1634815840152185,video,"""The most brilliant eyes I have ever seen""",17/08/2016 11:00,17/08/2016,0,0,NA,Identities,Square,1,1,0,0,2,0
1405630409737397_1678308939136208,https://www.facebook.com/1405630409737397_1678308939136208,video,"""The most brilliant eyes I have ever seen""",21/11/2016 7:00,21/11/2016,0,0,NA,Identities,Square,1,0,1,1,2,96
1405630409737397_1735697410064027,https://www.facebook.com/1405630409737397_1735697410064027,video,"""The most brilliant eyes I have ever seen""",13/03/2017 7:00,13/03/2017,0,0,NA,Identities,Square,1,0,1,2,2,112
1405630409737397_1515750202058750,https://www.facebook.com/1405630409737397_1515750202058750,video,"""The teardrop…it looks like a bad lunar.” #CholasTalk",18/11/2015 18:10,18/11/2015,0,0,CholasTalk,Beauty & Fashion,Regular,0,1,0,,,
1405630409737397_1739394629694305,https://www.facebook.com/1405630409737397_1739394629694305,video,"""There goes the dulcero with his pastelitos!"" (Special thanks to Mario Ramil comedy)",18/03/2017 11:00,18/03/2017,0,1,Video Memes,Latino Culture,Square,1,1,0,0,2,0
1405630409737397_1758207204479714,https://www.facebook.com/1405630409737397_1758207204479714,video,"""There goes the dulcero with his pastelitos!"" (Special thanks to Mario Ramil comedy)",21/04/2017 20:00,21/04/2017,0,1,Video Memes,Latino Culture,Square,1,0,1,1,2,34
1405630409737397_1787626924871075,https://www.facebook.com/1405630409737397_1787626924871075,video,"""There goes the dulcero with his pastelitos!"" (Special thanks to Mario Ramil comedy)",20/06/2017 7:00,20/06/2017,0,1,Video Memes,Latino Culture,Square,1,0,1,2,2,60
1405630409737397_1635261750107594,https://www.facebook.com/1405630409737397_1635261750107594,video,"""This kid needs an intervention""",18/08/2016 11:00,18/08/2016,0,1,Video Memes,Food & Beverages,Square,1,1,0,0,1,0
1405630409737397_1684204928546609,https://www.facebook.com/1405630409737397_1684204928546609,video,"""This kid needs an intervention""",1/12/2016 7:00,1/12/2016,0,1,Video Memes,Food & Beverages,Square,1,0,1,1,1,105
1405630409737397_1509194379380999,https://www.facebook.com/1405630409737397_1509194379380999,video,"""This looks like weed...you're trying to get me arrested.""",3/11/2015 18:00,3/11/2015,0,0,Cholos Try,Food & Beverages,Regular,1,1,0,0,1,0
1405630409737397_1800815636885537,https://www.facebook.com/1405630409737397_1800815636885537,video,"""This looks like weed...you're trying to get me arrested.""",15/07/2017 20:00,15/07/2017,0,0,Cholos Try,Food & Beverages,Regular,1,0,1,1,1,620
1405630409737397_1782525548714546,https://www.facebook.com/1405630409737397_1782525548714546,video,"""This would definitely snap me out of a hangover.""

Like Bad Hombres on Facebook --> Bad Hombres",11/06/2017 11:00,11/06/2017,0,0,Bad Hombres Share,Food & Beverages,Square,0,1,0,,,
1405630409737397_1752137335086701,https://www.facebook.com/1405630409737397_1752137335086701,video,"""This would definitely snap me out of a hangover.”

Like Bad Hombres on Facebook --> Bad Hombres",9/04/2017 16:00,9/04/2017,0,0,Bad Hombres Share,Food & Beverages,Square,0,1,0,,,
1405630409737397_1746450882322013,https://www.facebook.com/1405630409737397_1746450882322013,video,"""What do you call a man who can't handle a Latina? Weak."" (special thanks Write About Now)",1/04/2017 11:00,1/04/2017,0,0,NA,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1762262314074203,https://www.facebook.com/1405630409737397_1762262314074203,video,"""What do you call a man who can't handle a Latina? Weak."" (special thanks Write About Now)",2/05/2017 7:00,2/05/2017,0,0,NA,Latino Culture,Square,1,0,1,1,1,31
1405630409737397_1758808187752949,https://www.facebook.com/1405630409737397_1758808187752949,video,"""What is this about you starting from the bottom?"" (special thanks: Write About Now)",23/04/2017 7:00,23/04/2017,0,0,NA,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1772278079739293,https://www.facebook.com/1405630409737397_1772278079739293,video,"""What is this about you starting from the bottom?"" (special thanks: Write About Now)",21/05/2017 20:00,21/05/2017,0,0,NA,Latino Culture,Square,1,0,1,1,1,28
1405630409737397_1656876147946154,https://www.facebook.com/wearemitu/videos/1656876147946154/,video,"""What will happen to me if my parents get deported?"" 

Vote for Sophie's question here: bit.ly/sophiecruz

(Special thanks to Define American)",7/10/2016 7:00,7/10/2016,0,0,Voting,Citizenship & Politics,Regular,0,1,0,,,
1405630409737397_1661600317473737,https://www.facebook.com/1405630409737397_1661600317473737,video,"""When people ask me what my talent is.""",17/10/2016 7:32,17/10/2016,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1756589354641499,https://www.facebook.com/1405630409737397_1756589354641499,video,"""When they ask you for your papers you show them your skin."" Donate $11 to help the 11 million undocumented: http://bit.ly/2ok7Cyj #11for11million",18/04/2017 7:00,18/04/2017,0,0,11for11million,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1771284513171983,https://www.facebook.com/1405630409737397_1771284513171983,video,"""When they ask you for your papers you show them your skin."" Donate $11 to help the 11 million undocumented: http://bit.ly/2ok7Cyj #11for11million",18/05/2017 20:00,18/05/2017,0,0,11for11million,Latino Culture,Square,1,0,1,1,1,30
1405630409737397_1811443285822772,https://www.facebook.com/1405630409737397_1811443285822772,video,"""Who else used to put on shows in their living room?""",4/08/2017 20:00,4/08/2017,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1629635587336877,https://www.facebook.com/1405630409737397_1629635587336877,video,"""You call me indocumentada, but joke's on you!""",8/08/2016 11:00,8/08/2016,0,0,NA,Identities,Regular,1,1,0,0,2,0
1405630409737397_1696703930630042,https://www.facebook.com/1405630409737397_1696703930630042,video,"""You call me indocumentada, but joke's on you!""",27/12/2016 7:00,27/12/2016,0,0,NA,Identities,Regular,1,0,1,1,2,141
1405630409737397_1714736315493470,https://www.facebook.com/1405630409737397_1714736315493470,video,"""You call me indocumentada, but joke's on you!""",28/01/2017 7:01,28/01/2017,0,0,NA,Identities,Regular,1,0,1,2,2,32
1405630409737397_1755930321374069,https://www.facebook.com/1405630409737397_1755930321374069,video,"#BallinOnABudget

Like Bad Hombres on Facebook --> Bad Hombres",16/04/2017 11:00,16/04/2017,0,0,Bad Hombres Share,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1631319490501820,https://www.facebook.com/1405630409737397_1631319490501820,video,#GordoLife,9/08/2016 11:00,9/08/2016,0,1,Video Memes,Food & Beverages,Square,1,1,0,0,1,0
1405630409737397_1684683398498762,https://www.facebook.com/1405630409737397_1684683398498762,video,#GordoLife,2/12/2016 20:00,2/12/2016,0,1,Video Memes,Food & Beverages,Square,1,0,1,1,1,115
1405630409737397_1813815858918848,https://www.facebook.com/1405630409737397_1813815858918848,video,#GrowingUpMexican means that your mom will always tell you sad stories in order to guilt trip you.,11/08/2017 10:00,11/08/2017,0,0,Rosa Mamá ,Family & Friends,Vertical,0,1,0,,,
1405630409737397_1512030965764007,https://www.facebook.com/1405630409737397_1512030965764007,video,#SAME,9/11/2015 16:00,9/11/2015,0,1,Video Memes,Family & Friends,Square,0,1,0,,,
1405630409737397_1796692000631234,https://www.facebook.com/1405630409737397_1796692000631234,video,#UndercoverLatino (Special thanks to Daniel Weingarten),7/07/2017 7:00,7/07/2017,0,0,NA,Identities,Regular,0,1,0,,,
1405630409737397_1544167779216992,https://www.facebook.com/1405630409737397_1544167779216992,video,**Cries in Spanish** Watch the full version: https://www.youtube.com/watch?v=6WyKjzsvG30,22/01/2016 11:00,22/01/2016,0,1,Video Memes,Music,Square,0,1,0,,,
1405630409737397_1612504715716631,https://www.facebook.com/1405630409737397_1612504715716631,video,*Mic Drop*,27/06/2016 11:00,27/06/2016,0,1,Video Memes,Latino Culture,Square,0,1,0,,,
1405630409737397_1537471173219986,https://www.facebook.com/1405630409737397_1537471173219986,video,*Whistle* HE SAID WHAT?!?!,5/01/2016 20:07,5/01/2016,0,0,Sketch,Other,Regular,0,1,0,,,
1405630409737397_1820271434939957,https://www.facebook.com/1405630409737397_1820271434939957,video,:fire::fire::fire::fire::fire::fire:,23/08/2017 14:00,23/08/2017,0,1,Video Memes,Food & Beverages,Square,0,1,0,,,
1405630409737397_1817376091896158,https://www.facebook.com/1405630409737397_1817376091896158,video,:skull::joy:,17/08/2017 6:00,17/08/2017,0,1,Video Memes,Other,Square,0,1,0,,,
1405630409737397_1641924169441352,https://www.facebook.com/1405630409737397_1641924169441352,video,? went down.,2/09/2016 20:00,2/09/2016,0,1,Video Memes,Latino Culture,Square,1,1,0,0,1,0
1405630409737397_1678308069136295,https://www.facebook.com/1405630409737397_1678308069136295,video,? went down.,19/11/2016 20:00,19/11/2016,0,1,Video Memes,Latino Culture,Square,1,0,1,1,1,78
1405630409737397_1638912153075887,https://www.facebook.com/1405630409737397_1638912153075887,video,[Hides everything. Cleans for two weeks straight.],28/08/2016 11:00,28/08/2016,0,0,Sketch,Family & Friends,Square,0,1,0,,,
1405630409737397_1644335195866916,https://www.facebook.com/1405630409737397_1644335195866916,video,¡174 VECES!,8/09/2016 11:00,8/09/2016,0,0,Abuela,Family & Friends,Square,0,1,0,,,
1405630409737397_1650372365263199,https://www.facebook.com/1405630409737397_1650372365263199,video,"¡Cállate, es tu tía!",23/09/2016 11:00,23/09/2016,0,0,Sketch,Family & Friends,Regular,0,1,0,,,
1405630409737397_1633201926980243,https://www.facebook.com/1405630409737397_1633201926980243,video,¡Levántate! ¡El piso no se trapea solo!,13/08/2016 13:00,13/08/2016,0,0,Sketch,Family & Friends,Regular,0,1,0,,,
1405630409737397_1716298562003912,https://www.facebook.com/1405630409737397_1716298562003912,video,¡No me digas!,31/01/2017 7:00,31/01/2017,0,1,Video Memes,Celebrity & Gossip,Square,0,1,0,,,
1405630409737397_1780821095551658,https://www.facebook.com/1405630409737397_1780821095551658,video,¡Oye! Tienes que frizar el pollo!,6/06/2017 11:00,6/06/2017,0,0,Jenny,Other,Square,0,1,0,,,
1405630409737397_1650327461934356,https://www.facebook.com/wearemitu/videos/1650327461934356/,video,¡Pa' que aprendas!,22/09/2016 20:00,22/09/2016,0,1,Video Memes,Family & Friends,Square,1,1,0,0,1,0
1405630409737397_1694711087495993,https://www.facebook.com/1405630409737397_1694711087495993,video,¡Pa' que aprendas!,20/12/2016 20:00,20/12/2016,0,1,Video Memes,Family & Friends,Square,1,0,1,1,1,89
1405630409737397_1808005062833261,https://www.facebook.com/1405630409737397_1808005062833261,video,¡Qué rico!,29/07/2017 16:00,29/07/2017,0,0,NA,Food & Beverages,Square,0,1,0,,,
1405630409737397_1713881212245647,https://www.facebook.com/1405630409737397_1713881212245647,video,¡Te deje que ni muerta!,26/01/2017 11:00,26/01/2017,0,0,Sketch,Family & Friends,Square,0,1,0,,,
1405630409737397_1728929397407495,https://www.facebook.com/1405630409737397_1728929397407495,video,¡Te dije que ni muerta!,26/02/2017 7:00,26/02/2017,0,0,Sketch,Family & Friends,Square,0,1,0,,,
1405630409737397_1656753564625079,https://www.facebook.com/wearemitu/videos/1656753564625079/,video,¡Toma güey!,6/10/2016 20:00,6/10/2016,0,1,Video Memes,Other,Square,1,1,0,0,2,0
1405630409737397_1688306914803077,https://www.facebook.com/1405630409737397_1688306914803077,video,¡Toma güey!,7/12/2016 20:00,7/12/2016,0,1,Video Memes,Other,Square,1,0,1,1,2,62
1405630409737397_1706781779622257,https://www.facebook.com/1405630409737397_1706781779622257,video,¡Toma güey!,13/01/2017 20:00,13/01/2017,0,1,Video Memes,Other,Square,1,0,1,2,2,37
1405630409737397_1738433689790399,https://www.facebook.com/1405630409737397_1738433689790399,video,¡Ya viene la suegra!,16/03/2017 16:00,16/03/2017,0,0,Levántate a Limpiar,Latino Culture,Regular,1,1,0,0,1,0
1405630409737397_1755293064771128,https://www.facebook.com/1405630409737397_1755293064771128,video,¡Ya viene la suegra!,16/04/2017 7:00,16/04/2017,0,0,Levántate a Limpiar,Latino Culture,Regular,1,0,1,1,1,31
1405630409737397_1799230503710717,https://www.facebook.com/1405630409737397_1799230503710717,video,¿Cuál dieta?,11/07/2017 16:01,11/07/2017,0,0,Fierce Share,Food & Beverages,Square,0,1,0,,,
1405630409737397_1648256165474819,https://www.facebook.com/wearemitu/videos/1648256165474819/,video,¿Quiere jamberger para el lonche?,18/09/2016 11:00,18/09/2016,0,0,Sketch,Latino Culture,Regular,0,1,0,,,
1405630409737397_1512627995704304,https://www.facebook.com/1405630409737397_1512627995704304,video,“America should provide the key that will lead to the door of success.” #WeAreAmerica #StandStrongerUS,10/11/2015 20:00,10/11/2015,0,0,WeAreAmerica,News & Issues,Regular,0,1,0,,,
1405630409737397_1688261124807656,https://www.facebook.com/1405630409737397_1688261124807656,video,“An instant flashback to your youth.”,8/12/2016 9:30,8/12/2016,1,0,Sponsored,Identities,Regular,0,1,0,,,
1405630409737397_1647937668840002,https://www.facebook.com/wearemitu/videos/1647937668840002/,video,"“I wanted to look at brown bodies dancing at backyard parties, or cruising the boulevard.""",16/09/2016 20:00,16/09/2016,0,0,NA,Identities,Regular,1,1,0,0,1,0
1405630409737397_1786281578338943,https://www.facebook.com/1405630409737397_1786281578338943,video,"“I wanted to look at brown bodies dancing at backyard parties, or cruising the boulevard.""",17/06/2017 20:00,17/06/2017,0,0,NA,Identities,Regular,1,0,1,1,1,274
1405630409737397_1694732027493899,https://www.facebook.com/1405630409737397_1694732027493899,video,“I’m not just the words that are attached to my birth certificate.”,20/12/2016 16:00,20/12/2016,1,0,Sponsored,Music,Regular,0,1,0,,,
1405630409737397_1671602349806867,https://www.facebook.com/1405630409737397_1671602349806867,video,"“It’s difficult for me to be Muslim, to identify as an Afro-Latina.""",5/11/2016 16:00,5/11/2016,0,0,NA,Identities,Regular,1,1,0,0,2,0
1405630409737397_1716243392009429,https://www.facebook.com/1405630409737397_1716243392009429,video,"“It’s difficult for me to be Muslim, to identify as an Afro-Latina.""",31/01/2017 20:00,31/01/2017,0,0,NA,Identities,Regular,1,0,1,1,2,87
1405630409737397_1745491109084657,https://www.facebook.com/1405630409737397_1745491109084657,video,"“It’s difficult for me to be Muslim, to identify as an Afro-Latina.""",28/03/2017 20:00,28/03/2017,0,0,Fierce Share,Identities,Square,1,0,1,2,2,56
1405630409737397_1669793009987801,https://www.facebook.com/1405630409737397_1669793009987801,video,“It’s important for Latinos to represent.”,2/11/2016 9:30,2/11/2016,1,0,NA,Citizenship & Politics,Regular,0,1,0,,,
1405630409737397_1754903298143438,https://www.facebook.com/1405630409737397_1754903298143438,video,"“I've always believed that the universe invented the color red solely for Latinas"" - Junot Díaz.",14/04/2017 16:00,14/04/2017,0,0,Fierce Share,Beauty & Fashion,Square,0,1,0,,,
1405630409737397_1667087826924986,https://www.facebook.com/1405630409737397_1667087826924986,video,"“Papi, can we stay?” 

Special thanks to Save The Day.",27/10/2016 18:30,27/10/2016,0,0,NA,Citizenship & Politics,Regular,0,1,0,,,
